DEALER_ID,DEALER_NAME,DEALER_BRANCH,Pincode,City,State,Category,FOS_NAME,FOS_CODE,STATUS
148007708,Dealer_1021,Branch_74,411136,Pune,Maharashtra,Toys,FOS_1021,959575539,Inactive
253886998,Dealer_1022,Branch_46,411384,Pune,Maharashtra,Luggage,FOS_1022,978165815,Inactive
770769546,Dealer_1023,Branch_55,411908,Pune,Maharashtra,Toys,FOS_1023,900077549,Active
428846680,Dealer_1024,Branch_19,411451,Pune,Maharashtra,Power Backup,FOS_1024,963125809,Mod Active
346849288,Dealer_1025,Branch_63,411121,Pune,Maharashtra,Pets Accessories,FOS_1025,943609539,Active
898432981,Dealer_1026,Branch_74,411604,Pune,Maharashtra,Pharmacy,FOS_1026,911531631,Inactive
837980984,Dealer_1027,Branch_54,411930,Pune,Maharashtra,Sports Equipment,FOS_1027,905539617,Inactive
674483968,Dealer_1028,Branch_37,411964,Pune,Maharashtra,Eyewear,FOS_1028,902079918,Inactive
559763092,Dealer_1029,Branch_78,411910,Pune,Maharashtra,Fragmented Multi Brand Stores,FOS_1029,925791289,Active
474462285,Dealer_1030,Branch_83,411649,Pune,Maharashtra,Others,FOS_1030,911077417,Active
547967387,Dealer_1031,Branch_5,411926,Pune,Maharashtra,Diagnostics,FOS_1031,964559797,Inactive
472566149,Dealer_1032,Branch_63,411139,Pune,Maharashtra,LFR,FOS_1032,930095713,Mod Active
101701784,Dealer_1033,Branch_65,411195,Pune,Maharashtra,Car Accessories / Auto Ancillaries,FOS_1033,924333500,Mod Active
134057187,Dealer_1034,Branch_64,411349,Pune,Maharashtra,Luggage,FOS_1034,998089350,Mod Active
270368365,Dealer_1035,Branch_47,411780,Pune,Maharashtra,E-Bike,FOS_1035,976109379,Active
813000524,Dealer_1036,Branch_60,411979,Pune,Maharashtra,High End Stationery,FOS_1036,953195972,Active
500033118,Dealer_1037,Branch_79,411041,Pune,Maharashtra,Insurance,FOS_1037,988228977,Active
310685510,Dealer_1038,Branch_60,411200,Pune,Maharashtra,Others,FOS_1038,932572640,Inactive
876100527,Dealer_1039,Branch_37,411382,Pune,Maharashtra,LFR,FOS_1039,960463369,Active
809861159,Dealer_1040,Branch_35,411529,Pune,Maharashtra,Medical Accessories,FOS_1040,942451690,Mod Active
254285393,Dealer_1041,Branch_84,411439,Pune,Maharashtra,E-Bike,FOS_1041,913516924,Mod Active
709104465,Dealer_1042,Branch_35,411171,Pune,Maharashtra,Travel Agencies,FOS_1042,946312377,Mod Active
565575625,Dealer_1043,Branch_66,411564,Pune,Maharashtra,Cycles,FOS_1043,999542479,Mod Active
337078765,Dealer_1044,Branch_30,411745,Pune,Maharashtra,Car Accessories / Auto Ancillaries,FOS_1044,982566179,Active
338260791,Dealer_1045,Branch_76,411152,Pune,Maharashtra,Pets Accessories,FOS_1045,948051071,Inactive
176109359,Dealer_1046,Branch_32,411764,Pune,Maharashtra,Fine Dining/Organized Dining,FOS_1046,983668956,Active
263525154,Dealer_1047,Branch_90,411410,Pune,Maharashtra,Travel Agencies,FOS_1047,964063123,Inactive
244450240,Dealer_1048,Branch_85,411464,Pune,Maharashtra,Furnishing,FOS_1048,986317491,Inactive
746732944,Dealer_1049,Branch_32,411210,Pune,Maharashtra,Small Appliances,FOS_1049,906748334,Inactive
167635036,Dealer_1050,Branch_97,411271,Pune,Maharashtra,Footwear,FOS_1050,969919315,Inactive
806730102,Dealer_1051,Branch_82,411238,Pune,Maharashtra,Home Security Systems,FOS_1051,914915477,Active
381999434,Dealer_1052,Branch_1,411372,Pune,Maharashtra,Eyewear,FOS_1052,913028665,Mod Active
595933216,Dealer_1053,Branch_90,411444,Pune,Maharashtra,Sports Equipment,FOS_1053,969832099,Active
448266202,Dealer_1054,Branch_9,411630,Pune,Maharashtra,Gyms And Spas,FOS_1054,912794581,Active
842178032,Dealer_1055,Branch_52,411987,Pune,Maharashtra,Luggage,FOS_1055,917905701,Active
682431362,Dealer_1056,Branch_62,411456,Pune,Maharashtra,Pets Accessories,FOS_1056,906138191,Mod Active
787547477,Dealer_1057,Branch_16,411240,Pune,Maharashtra,E-Bike,FOS_1057,906936938,Inactive
862943929,Dealer_1058,Branch_21,411384,Pune,Maharashtra,E-Bike,FOS_1058,967555217,Inactive
712984377,Dealer_1059,Branch_57,411582,Pune,Maharashtra,Remi Gas Kit,FOS_1059,984577753,Active
696193891,Dealer_1060,Branch_24,411372,Pune,Maharashtra,Travel Agencies,FOS_1060,921479346,Inactive
846224765,Dealer_1061,Branch_34,411708,Pune,Maharashtra,Sports Equipment,FOS_1061,965193997,Active
325136679,Dealer_1062,Branch_47,411206,Pune,Maharashtra,E-Bike,FOS_1062,996108861,Active
865166327,Dealer_1063,Branch_47,411825,Pune,Maharashtra,LFR,FOS_1063,919651694,Mod Active
633043160,Dealer_1064,Branch_54,411622,Pune,Maharashtra,Pets Accessories,FOS_1064,945180799,Mod Active
800377148,Dealer_1065,Branch_20,411388,Pune,Maharashtra,Fine Dining/Organized Dining,FOS_1065,974066642,Active
121321762,Dealer_1066,Branch_21,411739,Pune,Maharashtra,High End Stationery,FOS_1066,991585796,Active
205069172,Dealer_1067,Branch_24,411059,Pune,Maharashtra,High End Stationery,FOS_1067,972216851,Active
355218147,Dealer_1068,Branch_59,411416,Pune,Maharashtra,Power Tools,FOS_1068,975367810,Mod Active
799355799,Dealer_1069,Branch_85,411673,Pune,Maharashtra,Luggage,FOS_1069,994150241,Inactive
572187673,Dealer_1070,Branch_98,411890,Pune,Maharashtra,Sports Equipment,FOS_1070,922401295,Active
280068477,Dealer_1071,Branch_30,411710,Pune,Maharashtra,Insurance,FOS_1071,979823083,Mod Active
985841836,Dealer_1072,Branch_2,411903,Pune,Maharashtra,Small Appliances,FOS_1072,925519968,Active
758855364,Dealer_1073,Branch_19,411877,Pune,Maharashtra,Cycles,FOS_1073,902321512,Mod Active
466806016,Dealer_1074,Branch_42,411773,Pune,Maharashtra,Vehicle Care / Servicing,FOS_1074,931123404,Inactive
710743218,Dealer_1075,Branch_84,411649,Pune,Maharashtra,Toys,FOS_1075,938310467,Mod Active
957298231,Dealer_1076,Branch_33,411645,Pune,Maharashtra,Crockery And House Hold Items,FOS_1076,995645066,Inactive
265273589,Dealer_1077,Branch_45,411246,Pune,Maharashtra,Others,FOS_1077,908711742,Active
262880407,Dealer_1078,Branch_75,411376,Pune,Maharashtra,Musical Instruments,FOS_1078,911341842,Active
798222313,Dealer_1079,Branch_47,411311,Pune,Maharashtra,Tyres,FOS_1079,907253861,Active
448363580,Dealer_1080,Branch_47,411542,Pune,Maharashtra,Hotels,FOS_1080,901754594,Inactive
593323228,Dealer_1081,Branch_53,411587,Pune,Maharashtra,Computer Accessories,FOS_1081,979271165,Active
865317251,Dealer_1082,Branch_89,411496,Pune,Maharashtra,Bike Accessories,FOS_1082,918296330,Active
470426609,Dealer_1083,Branch_95,411834,Pune,Maharashtra,Toys,FOS_1083,943248412,Active
893169688,Dealer_1084,Branch_72,411308,Pune,Maharashtra,Car Accessories / Auto Ancillaries,FOS_1084,939912529,Active
997097762,Dealer_1085,Branch_96,411589,Pune,Maharashtra,Small Appliances,FOS_1085,996641184,Active
904160030,Dealer_1086,Branch_25,411824,Pune,Maharashtra,Footwear,FOS_1086,950969237,Inactive
974258115,Dealer_1087,Branch_94,411950,Pune,Maharashtra,Watches,FOS_1087,933721839,Mod Active
529329238,Dealer_1088,Branch_12,411301,Pune,Maharashtra,Pets Accessories,FOS_1088,986671702,Inactive
684958430,Dealer_1089,Branch_86,411572,Pune,Maharashtra,Remi Gas Kit,FOS_1089,992725452,Mod Active
119619152,Dealer_1090,Branch_55,411512,Pune,Maharashtra,Computer Accessories,FOS_1090,971333084,Inactive
792696868,Dealer_1091,Branch_70,411858,Pune,Maharashtra,Large Applainces,FOS_1091,918036965,Mod Active
472857772,Dealer_1092,Branch_79,411952,Pune,Maharashtra,Cycles,FOS_1092,929558060,Active
388640419,Dealer_1093,Branch_23,411673,Pune,Maharashtra,Toys,FOS_1093,907747198,Mod Active
244035461,Dealer_1094,Branch_62,411766,Pune,Maharashtra,Gyms And Spas,FOS_1094,996042123,Active
772864695,Dealer_1095,Branch_72,411116,Pune,Maharashtra,Sewing Machines.,FOS_1095,932385081,Active
137035669,Dealer_1096,Branch_84,411860,Pune,Maharashtra,Toys,FOS_1096,993516184,Active
916634265,Dealer_1097,Branch_3,411611,Pune,Maharashtra,Musical Instruments,FOS_1097,963584087,Active
490351556,Dealer_1098,Branch_82,411381,Pune,Maharashtra,Gyms And Spas,FOS_1098,917990347,Mod Active
182625069,Dealer_1099,Branch_11,411860,Pune,Maharashtra,Others,FOS_1099,972018815,Inactive
567331745,Dealer_1100,Branch_44,411664,Pune,Maharashtra,Pets Accessories,FOS_1100,968660534,Active
671383362,Dealer_1101,Branch_9,411134,Pune,Maharashtra,Tyres,FOS_1101,921966881,Inactive
109574320,Dealer_1102,Branch_16,411011,Pune,Maharashtra,Hotels,FOS_1102,904817799,Active
445751980,Dealer_1103,Branch_80,411504,Pune,Maharashtra,Power Tools,FOS_1103,986920111,Active
588527076,Dealer_1104,Branch_80,411577,Pune,Maharashtra,Fragmented Multi Brand Stores,FOS_1104,913017619,Inactive
364345558,Dealer_1105,Branch_54,411270,Pune,Maharashtra,Vehicle Care / Servicing,FOS_1105,972603067,Active
511826772,Dealer_1106,Branch_5,411313,Pune,Maharashtra,Cycles,FOS_1106,970052786,Mod Active
474912898,Dealer_1107,Branch_15,411729,Pune,Maharashtra,Eyewear,FOS_1107,966259622,Inactive
564439283,Dealer_1108,Branch_40,411201,Pune,Maharashtra,Furnishing,FOS_1108,940071240,Mod Active
895360830,Dealer_1109,Branch_85,411133,Pune,Maharashtra,Handicrafts,FOS_1109,941382454,Active
753556629,Dealer_1110,Branch_90,411750,Pune,Maharashtra,Gyms And Spas,FOS_1110,975197580,Active
320394914,Dealer_1111,Branch_93,411687,Pune,Maharashtra,Small Appliances,FOS_1111,916522053,Active
802472276,Dealer_1112,Branch_9,411441,Pune,Maharashtra,Insurance,FOS_1112,988045868,Active
170709572,Dealer_1113,Branch_60,411515,Pune,Maharashtra,Travel Agencies,FOS_1113,911471430,Mod Active
859531300,Dealer_1114,Branch_39,411500,Pune,Maharashtra,Power Backup,FOS_1114,968945055,Mod Active
663490044,Dealer_1115,Branch_53,411505,Pune,Maharashtra,Fine Dining/Organized Dining,FOS_1115,967902787,Inactive
788330281,Dealer_1116,Branch_35,411870,Pune,Maharashtra,Spa And Salon,FOS_1116,911823184,Active
797020953,Dealer_1117,Branch_50,411324,Pune,Maharashtra,Power Backup,FOS_1117,985415398,Active
835995702,Dealer_1118,Branch_20,411715,Pune,Maharashtra,Computer Accessories,FOS_1118,911700843,Mod Active
668247142,Dealer_1119,Branch_47,411786,Pune,Maharashtra,Pets Accessories,FOS_1119,941952077,Active
403926013,Dealer_1120,Branch_97,411911,Pune,Maharashtra,Insurance,FOS_1120,983473568,Mod Active
986913868,Dealer_1121,Branch_16,411737,Pune,Maharashtra,Furnishing,FOS_1121,947813670,Active
760443367,Dealer_1122,Branch_98,411433,Pune,Maharashtra,Power Tools,FOS_1122,957214529,Mod Active
852100625,Dealer_1123,Branch_4,411260,Pune,Maharashtra,Cycles,FOS_1123,972350484,Active
106777532,Dealer_1124,Branch_10,411556,Pune,Maharashtra,Spa And Salon,FOS_1124,945819343,Mod Active
853827347,Dealer_1125,Branch_44,411338,Pune,Maharashtra,Power Backup,FOS_1125,966879264,Active
589902615,Dealer_1126,Branch_27,411002,Pune,Maharashtra,Sports Equipment,FOS_1126,996881960,Inactive
666629703,Dealer_1127,Branch_74,411888,Pune,Maharashtra,Fragmented Multi Brand Stores,FOS_1127,920117161,Mod Active
945305893,Dealer_1128,Branch_82,411594,Pune,Maharashtra,Tyres,FOS_1128,937622611,Mod Active
733218667,Dealer_1129,Branch_71,411744,Pune,Maharashtra,Apparels,FOS_1129,937496781,Active
476992516,Dealer_1130,Branch_98,411491,Pune,Maharashtra,Car Accessories / Auto Ancillaries,FOS_1130,938411194,Inactive
854361943,Dealer_1131,Branch_60,411953,Pune,Maharashtra,Spa And Salon,FOS_1131,951994462,Mod Active
377574595,Dealer_1132,Branch_80,411623,Pune,Maharashtra,Musical Instruments,FOS_1132,923843587,Active
670695198,Dealer_1133,Branch_73,411984,Pune,Maharashtra,Lighting,FOS_1133,936812597,Active
942051298,Dealer_1134,Branch_81,411686,Pune,Maharashtra,Pharmacy,FOS_1134,903653391,Active
160670557,Dealer_1135,Branch_37,411310,Pune,Maharashtra,Water Purifier,FOS_1135,954080748,Mod Active
695726478,Dealer_1136,Branch_39,411504,Pune,Maharashtra,Small Appliances,FOS_1136,995827855,Active
292258672,Dealer_1137,Branch_98,411463,Pune,Maharashtra,Remi Gas Kit,FOS_1137,917335577,Active
563271886,Dealer_1138,Branch_10,411516,Pune,Maharashtra,High End Stationery,FOS_1138,910783004,Active
187938085,Dealer_1139,Branch_74,411708,Pune,Maharashtra,Crockery And House Hold Items,FOS_1139,959276720,Mod Active
308541646,Dealer_1140,Branch_37,411895,Pune,Maharashtra,Fragmented Multi Brand Stores,FOS_1140,964962637,Inactive
131208822,Dealer_1141,Branch_59,411390,Pune,Maharashtra,Insurance,FOS_1141,950734952,Active
627107526,Dealer_1142,Branch_66,411620,Pune,Maharashtra,Watches,FOS_1142,952341053,Inactive
413306221,Dealer_1143,Branch_9,411083,Pune,Maharashtra,Eyewear,FOS_1143,987643777,Inactive
785314285,Dealer_1144,Branch_1,411676,Pune,Maharashtra,Sports Equipment,FOS_1144,972020565,Mod Active
892550411,Dealer_1145,Branch_48,411358,Pune,Maharashtra,LFR,FOS_1145,981199000,Active
381845381,Dealer_1146,Branch_81,411501,Pune,Maharashtra,Power Tools,FOS_1146,976608702,Mod Active
894623955,Dealer_1147,Branch_29,411888,Pune,Maharashtra,Luggage,FOS_1147,918543848,Mod Active
322723932,Dealer_1148,Branch_90,411268,Pune,Maharashtra,Vehicle Care / Servicing,FOS_1148,944147629,Active
670807004,Dealer_1149,Branch_81,411245,Pune,Maharashtra,Eyewear,FOS_1149,930187407,Active
421903932,Dealer_1150,Branch_92,411321,Pune,Maharashtra,Others,FOS_1150,934093150,Active
958326646,Dealer_1151,Branch_39,411119,Pune,Maharashtra,Toys,FOS_1151,975251659,Active
884839928,Dealer_1152,Branch_87,411261,Pune,Maharashtra,Small Appliances,FOS_1152,961765475,Mod Active
609925100,Dealer_1153,Branch_64,411519,Pune,Maharashtra,Computer Accessories,FOS_1153,994954437,Mod Active
209074221,Dealer_1154,Branch_2,411038,Pune,Maharashtra,Diagnostics,FOS_1154,953647773,Active
718536585,Dealer_1155,Branch_82,411497,Pune,Maharashtra,Musical Instruments,FOS_1155,995502687,Active
206387483,Dealer_1156,Branch_52,411664,Pune,Maharashtra,LFR,FOS_1156,946844540,Inactive
292334878,Dealer_1157,Branch_52,411200,Pune,Maharashtra,Fragmented Multi Brand Stores,FOS_1157,989801902,Mod Active
284003391,Dealer_1158,Branch_23,411246,Pune,Maharashtra,Departmental Stores,FOS_1158,900610984,Active
199450905,Dealer_1159,Branch_72,411416,Pune,Maharashtra,Computer Accessories,FOS_1159,909790634,Mod Active
150110801,Dealer_1160,Branch_98,411808,Pune,Maharashtra,Musical Instruments,FOS_1160,960491525,Mod Active
882202815,Dealer_1161,Branch_42,411984,Pune,Maharashtra,Toys,FOS_1161,908626214,Mod Active
961432218,Dealer_1162,Branch_56,411907,Pune,Maharashtra,High End Stationery,FOS_1162,955856192,Mod Active
226447979,Dealer_1163,Branch_74,411966,Pune,Maharashtra,Diagnostics,FOS_1163,988438458,Inactive
497834067,Dealer_1164,Branch_59,411700,Pune,Maharashtra,Power Backup,FOS_1164,934727891,Inactive
599245398,Dealer_1165,Branch_22,411160,Pune,Maharashtra,Toys,FOS_1165,985431582,Active
887687857,Dealer_1166,Branch_85,411801,Pune,Maharashtra,Insurance,FOS_1166,929590946,Mod Active
883213215,Dealer_1167,Branch_39,411991,Pune,Maharashtra,Home Security Systems,FOS_1167,989254136,Mod Active
513283637,Dealer_1168,Branch_3,411832,Pune,Maharashtra,Sewing Machines.,FOS_1168,903814034,Mod Active
535210063,Dealer_1169,Branch_96,411028,Pune,Maharashtra,Luggage,FOS_1169,997246786,Active
282580879,Dealer_1170,Branch_28,411964,Pune,Maharashtra,Spa And Salon,FOS_1170,940460190,Active
238223367,Dealer_1171,Branch_58,411361,Pune,Maharashtra,Hotels,FOS_1171,963863604,Mod Active
545000294,Dealer_1172,Branch_18,411229,Pune,Maharashtra,E-Bike,FOS_1172,972057814,Inactive
109718233,Dealer_1173,Branch_12,411617,Pune,Maharashtra,Bike Accessories,FOS_1173,983691366,Inactive
638510448,Dealer_1174,Branch_31,411955,Pune,Maharashtra,Spa And Salon,FOS_1174,908393036,Mod Active
412813095,Dealer_1175,Branch_41,411436,Pune,Maharashtra,Bike Accessories,FOS_1175,928231669,Active
441325025,Dealer_1176,Branch_88,411967,Pune,Maharashtra,Medical Accessories,FOS_1176,923785137,Mod Active
110822711,Dealer_1177,Branch_94,411980,Pune,Maharashtra,Vehicle Care / Servicing,FOS_1177,970741379,Inactive
823298402,Dealer_1178,Branch_54,411864,Pune,Maharashtra,Pharmacy,FOS_1178,919832669,Mod Active
996423862,Dealer_1179,Branch_56,411336,Pune,Maharashtra,Hotels,FOS_1179,920894766,Active
261162805,Dealer_1180,Branch_89,411677,Pune,Maharashtra,Toys,FOS_1180,986321334,Mod Active
618348019,Dealer_1181,Branch_96,411297,Pune,Maharashtra,Others,FOS_1181,988634556,Mod Active
272074947,Dealer_1182,Branch_96,411903,Pune,Maharashtra,Eyewear,FOS_1182,911356475,Active
103885241,Dealer_1183,Branch_93,411010,Pune,Maharashtra,Tyres,FOS_1183,943696691,Active
172856730,Dealer_1184,Branch_37,411928,Pune,Maharashtra,Vehicle Care / Servicing,FOS_1184,959194288,Inactive
517137214,Dealer_1185,Branch_80,411565,Pune,Maharashtra,Car Accessories / Auto Ancillaries,FOS_1185,927478584,Mod Active
690225977,Dealer_1186,Branch_86,411834,Pune,Maharashtra,Tyres,FOS_1186,958992354,Active
135044899,Dealer_1187,Branch_61,411930,Pune,Maharashtra,Water Purifier,FOS_1187,964120239,Active
964353547,Dealer_1188,Branch_50,411480,Pune,Maharashtra,Remi Gas Kit,FOS_1188,988967785,Inactive
452456446,Dealer_1189,Branch_99,411232,Pune,Maharashtra,Toys,FOS_1189,915748940,Active
890968009,Dealer_1190,Branch_74,411370,Pune,Maharashtra,Departmental Stores,FOS_1190,904920514,Active
354500511,Dealer_1191,Branch_27,411207,Pune,Maharashtra,Paints And Hardware,FOS_1191,952064950,Inactive
558534687,Dealer_1192,Branch_20,411007,Pune,Maharashtra,Large Applainces,FOS_1192,914171174,Inactive
635851470,Dealer_1193,Branch_80,411087,Pune,Maharashtra,Handicrafts,FOS_1193,941749915,Active
113964322,Dealer_1194,Branch_91,411949,Pune,Maharashtra,Power Tools,FOS_1194,945576052,Active
470430320,Dealer_1195,Branch_4,411088,Pune,Maharashtra,Spa And Salon,FOS_1195,954016463,Mod Active
514141992,Dealer_1196,Branch_53,411315,Pune,Maharashtra,Departmental Stores,FOS_1196,929183195,Active
325739469,Dealer_1197,Branch_88,411655,Pune,Maharashtra,Apparels,FOS_1197,913179270,Mod Active
901027910,Dealer_1198,Branch_13,411643,Pune,Maharashtra,Medical Accessories,FOS_1198,988278178,Mod Active
152977059,Dealer_1199,Branch_91,411699,Pune,Maharashtra,Crockery And House Hold Items,FOS_1199,986772447,Mod Active
294550598,Dealer_1200,Branch_31,411626,Pune,Maharashtra,Sewing Machines.,FOS_1200,913787826,Active
956791137,Dealer_1201,Branch_71,411918,Pune,Maharashtra,Pets Accessories,FOS_1201,973135494,Inactive
375464425,Dealer_1202,Branch_59,411699,Pune,Maharashtra,Luggage,FOS_1202,924621097,Active
437800004,Dealer_1203,Branch_26,411260,Pune,Maharashtra,Home Security Systems,FOS_1203,960033627,Mod Active
329131508,Dealer_1204,Branch_48,411044,Pune,Maharashtra,Computer Accessories,FOS_1204,903751476,Active
867954274,Dealer_1205,Branch_24,411656,Pune,Maharashtra,E-Bike,FOS_1205,917090910,Inactive
671268924,Dealer_1206,Branch_2,411314,Pune,Maharashtra,Medical Accessories,FOS_1206,913944297,Active
222649128,Dealer_1207,Branch_48,411088,Pune,Maharashtra,Small Appliances,FOS_1207,935816600,Mod Active
314512010,Dealer_1208,Branch_64,411786,Pune,Maharashtra,Footwear,FOS_1208,951349384,Inactive
780417567,Dealer_1209,Branch_58,411663,Pune,Maharashtra,Cycles,FOS_1209,932197247,Mod Active
987075244,Dealer_1210,Branch_5,411816,Pune,Maharashtra,Sports Equipment,FOS_1210,980865111,Inactive
339088284,Dealer_1211,Branch_21,411613,Pune,Maharashtra,Vehicle Care / Servicing,FOS_1211,995629638,Inactive
162432745,Dealer_1212,Branch_93,411531,Pune,Maharashtra,Travel Agencies,FOS_1212,920087191,Active
459036166,Dealer_1213,Branch_7,411813,Pune,Maharashtra,Travel Agencies,FOS_1213,963562490,Inactive
323578201,Dealer_1214,Branch_32,411756,Pune,Maharashtra,Small Appliances,FOS_1214,962765429,Mod Active
459857757,Dealer_1215,Branch_2,411224,Pune,Maharashtra,Power Backup,FOS_1215,933140566,Inactive
811427306,Dealer_1216,Branch_12,411717,Pune,Maharashtra,Footwear,FOS_1216,902416742,Inactive
380432360,Dealer_1217,Branch_82,411449,Pune,Maharashtra,Diagnostics,FOS_1217,927618192,Inactive
715067711,Dealer_1218,Branch_27,411364,Pune,Maharashtra,Pets Accessories,FOS_1218,949886378,Mod Active
281297714,Dealer_1219,Branch_84,411647,Pune,Maharashtra,Gyms And Spas,FOS_1219,983054716,Active
664023661,Dealer_1220,Branch_53,411970,Pune,Maharashtra,Toys,FOS_1220,937959147,Active
729789895,Dealer_1221,Branch_62,411938,Pune,Maharashtra,Pets Accessories,FOS_1221,965520692,Mod Active
215860224,Dealer_1222,Branch_87,411893,Pune,Maharashtra,Diagnostics,FOS_1222,929446997,Mod Active
644596230,Dealer_1223,Branch_77,411929,Pune,Maharashtra,Handicrafts,FOS_1223,963439542,Active
540659707,Dealer_1224,Branch_53,411005,Pune,Maharashtra,Furnishing,FOS_1224,907441644,Mod Active
433644913,Dealer_1225,Branch_65,411103,Pune,Maharashtra,LFR,FOS_1225,922442250,Mod Active
421429064,Dealer_1226,Branch_90,411798,Pune,Maharashtra,Pharmacy,FOS_1226,938092098,Inactive
875000192,Dealer_1227,Branch_56,411439,Pune,Maharashtra,Diagnostics,FOS_1227,900422597,Mod Active
811987328,Dealer_1228,Branch_31,411785,Pune,Maharashtra,Pets Accessories,FOS_1228,994989104,Mod Active
354161170,Dealer_1229,Branch_36,411618,Pune,Maharashtra,Departmental Stores,FOS_1229,959727193,Mod Active
268540540,Dealer_1230,Branch_50,411165,Pune,Maharashtra,Insurance,FOS_1230,943033465,Mod Active
460973779,Dealer_1231,Branch_37,411446,Pune,Maharashtra,Tyres,FOS_1231,918366365,Mod Active
167230241,Dealer_1232,Branch_31,411406,Pune,Maharashtra,Vehicle Care / Servicing,FOS_1232,925220714,Mod Active
335596402,Dealer_1233,Branch_49,411434,Pune,Maharashtra,Apparels,FOS_1233,941765455,Active
931171165,Dealer_1234,Branch_66,411007,Pune,Maharashtra,Eyewear,FOS_1234,943118579,Mod Active
194729482,Dealer_1235,Branch_96,411414,Pune,Maharashtra,Watches,FOS_1235,984114516,Inactive
434778279,Dealer_1236,Branch_58,411141,Pune,Maharashtra,Hotels,FOS_1236,960966956,Inactive
715073946,Dealer_1237,Branch_29,411039,Pune,Maharashtra,Large Applainces,FOS_1237,927560219,Mod Active
260372175,Dealer_1238,Branch_60,411516,Pune,Maharashtra,Toys,FOS_1238,985086375,Active
575583768,Dealer_1239,Branch_49,411896,Pune,Maharashtra,Departmental Stores,FOS_1239,944847830,Mod Active
159999127,Dealer_1240,Branch_28,411839,Pune,Maharashtra,Travel Agencies,FOS_1240,998614967,Active
798632517,Dealer_1241,Branch_31,411278,Pune,Maharashtra,Fragmented Multi Brand Stores,FOS_1241,945822793,Mod Active
741620182,Dealer_1242,Branch_46,411875,Pune,Maharashtra,Spa And Salon,FOS_1242,972577019,Mod Active
318794400,Dealer_1243,Branch_39,411509,Pune,Maharashtra,Fragmented Multi Brand Stores,FOS_1243,919779043,Mod Active
252468323,Dealer_1244,Branch_31,411314,Pune,Maharashtra,Computer Accessories,FOS_1244,908990623,Active
213714786,Dealer_1245,Branch_57,411880,Pune,Maharashtra,Computer Accessories,FOS_1245,972581900,Inactive
501643259,Dealer_1246,Branch_43,411081,Pune,Maharashtra,Car Accessories / Auto Ancillaries,FOS_1246,932872007,Inactive
328400897,Dealer_1247,Branch_13,411964,Pune,Maharashtra,Home Security Systems,FOS_1247,936601615,Inactive
421482827,Dealer_1248,Branch_6,411285,Pune,Maharashtra,Luggage,FOS_1248,990695818,Inactive
315197256,Dealer_1249,Branch_97,411143,Pune,Maharashtra,Home Security Systems,FOS_1249,943456841,Inactive
244329327,Dealer_1250,Branch_93,411103,Pune,Maharashtra,Pets Accessories,FOS_1250,984485922,Inactive
778600943,Dealer_1251,Branch_63,411255,Pune,Maharashtra,Car Accessories / Auto Ancillaries,FOS_1251,984198291,Mod Active
244339785,Dealer_1252,Branch_49,411728,Pune,Maharashtra,Power Backup,FOS_1252,984371113,Inactive
842822660,Dealer_1253,Branch_16,411168,Pune,Maharashtra,Furnishing,FOS_1253,964087585,Active
192213051,Dealer_1254,Branch_69,411220,Pune,Maharashtra,Power Backup,FOS_1254,927846272,Active
143020404,Dealer_1255,Branch_87,411246,Pune,Maharashtra,Pets Accessories,FOS_1255,935513423,Mod Active
578896935,Dealer_1256,Branch_66,411604,Pune,Maharashtra,Pets Accessories,FOS_1256,946475402,Mod Active
995447687,Dealer_1257,Branch_31,411081,Pune,Maharashtra,Medical Accessories,FOS_1257,918638003,Inactive
332135004,Dealer_1258,Branch_33,411850,Pune,Maharashtra,Large Applainces,FOS_1258,946609551,Mod Active
373219273,Dealer_1259,Branch_22,411691,Pune,Maharashtra,Remi Gas Kit,FOS_1259,903718845,Mod Active
129156211,Dealer_1260,Branch_28,411960,Pune,Maharashtra,Pharmacy,FOS_1260,955842223,Mod Active
359721452,Dealer_1261,Branch_54,411224,Pune,Maharashtra,Power Tools,FOS_1261,973271028,Active
880247277,Dealer_1262,Branch_59,411526,Pune,Maharashtra,Sewing Machines.,FOS_1262,939306423,Inactive
914412315,Dealer_1263,Branch_30,411818,Pune,Maharashtra,Diagnostics,FOS_1263,920232391,Active
991293294,Dealer_1264,Branch_77,411505,Pune,Maharashtra,Sewing Machines.,FOS_1264,996264299,Inactive
911416543,Dealer_1265,Branch_87,411845,Pune,Maharashtra,Luggage,FOS_1265,984075134,Mod Active
347211622,Dealer_1266,Branch_9,411987,Pune,Maharashtra,Handicrafts,FOS_1266,969345864,Active
990095858,Dealer_1267,Branch_57,411877,Pune,Maharashtra,Power Tools,FOS_1267,992282955,Mod Active
879843854,Dealer_1268,Branch_72,411280,Pune,Maharashtra,Large Applainces,FOS_1268,938205700,Mod Active
446400612,Dealer_1269,Branch_60,411477,Pune,Maharashtra,Pharmacy,FOS_1269,900329257,Mod Active
346340213,Dealer_1270,Branch_75,411557,Pune,Maharashtra,Gyms And Spas,FOS_1270,984289475,Mod Active
571729408,Dealer_1271,Branch_39,411175,Pune,Maharashtra,Power Backup,FOS_1271,952683691,Inactive
272773145,Dealer_1272,Branch_38,411992,Pune,Maharashtra,Tyres,FOS_1272,963306618,Mod Active
592597476,Dealer_1273,Branch_52,411429,Pune,Maharashtra,Fine Dining/Organized Dining,FOS_1273,962658910,Active
